,Country,year,value
0,Afghanistan,1985,
1,Albania,1985,
2,Algeria,1985,
3,Andorra,1985,
4,Angola,1985,
5,Antigua and Barbuda,1985,
6,Argentina,1985,
7,Armenia,1985,
8,Aruba,1985,
9,Australia,1985,
10,Austria,1985,
11,Azerbaijan,1985,
12,Bahamas,1985,
13,Bahrain,1985,
14,Bangladesh,1985,
15,Barbados,1985,
16,Belarus,1985,
17,Belgium,1985,
18,Belize,1985,
19,Benin,1985,
20,Bhutan,1985,
21,Bolivia(PlurinationalStateof),1985,
22,BosniaandHerzegovina,1985,
23,Botswana,1985,
24,Brazil,1985,
25,BruneiDarussalam,1985,
26,Bulgaria,1985,
27,BurkinaFaso,1985,
28,Burundi,1985,
29,CaboVerde,1985,
30,Cambodia,1985,
31,Cameroon,1985,
32,Canada,1985,
33,Cabo Verde,1985,
34,CentralAfricanRepublic,1985,
35,Chad,1985,
36,Chile,1985,
37,China,1985,
38,Colombia,1985,
39,Comoros,1985,
40,Congo,1985,
41,Congo(DemocraticRepublicofthe),1985,
42,Costa Rica,1985,
43,Croatia,1985,
44,Cuba,1985,
45,Cyprus,1985,
46,Czech Republic,1985,
47,Côted'Ivoire,1985,
48,Denmark,1985,
49,Djibouti,1985,
50,Dominica,1985,
51,DominicanRepublic,1985,
52,Ecuador,1985,
53,Egypt,1985,
54,El Salvador,1985,
55,EquatorialGuinea,1985,
56,Eritrea,1985,
57,Estonia,1985,
58,Eswatini(Kingdomof),1985,
59,Ethiopia,1985,
60,Fiji,1985,
61,Finland,1985,
62,France,1985,
63,Gabon,1985,
64,Gambia,1985,
65,Georgia,1985,
66,Germany,1985,
67,Ghana,1985,
68,Greece,1985,
69,Grenada,1985,
70,Guatemala,1985,
71,Guinea,1985,
72,Guinea-Bissau,1985,
73,Guyana,1985,
74,Haiti,1985,
75,Honduras,1985,
76,Hong Kong,1985,
77,Hungary,1985,
78,Iceland,1985,
79,India,1985,
80,Indonesia,1985,
81,Iran(IslamicRepublicof),1985,
82,Iraq,1985,
83,Ireland,1985,
84,Israel,1985,
85,Italy,1985,
86,Jamaica,1985,
87,Japan,1985,
88,Jordan,1985,
89,Kazakhstan,1985,
90,Kenya,1985,
91,Kiribati,1985,
92,Republic of Korea,1985,
93,Kuwait,1985,
94,Kyrgyzstan,1985,
95,LaoPeople'sDemocraticRepublic,1985,
96,Latvia,1985,
97,Lebanon,1985,
98,Lesotho,1985,
99,Liberia,1985,
100,Libya,1985,
101,Liechtenstein,1985,
102,Lithuania,1985,
103,Luxembourg,1985,
104,Macau,1985,
105,Madagascar,1985,
106,Malawi,1985,
107,Malaysia,1985,
108,Maldives,1985,
109,Mali,1985,
110,Malta,1985,
111,MarshallIslands,1985,
112,Mauritania,1985,
113,Mauritius,1985,
114,Mexico,1985,
115,Micronesia(FederatedStatesof),1985,
116,Moldova(Republicof),1985,
117,Mongolia,1985,
118,Montenegro,1985,
119,Morocco,1985,
120,Mozambique,1985,
121,Myanmar,1985,
122,Namibia,1985,
123,Nepal,1985,
124,Netherlands,1985,
125,New Zealand,1985,
126,Nicaragua,1985,
127,Niger,1985,
128,Nigeria,1985,
129,Norway,1985,
130,Oman,1985,
131,Pakistan,1985,
132,Palau,1985,
133,Palestine,1985,
134,Panama,1985,
135,PapuaNewGuinea,1985,
136,Paraguay,1985,
137,Peru,1985,
138,Philippines,1985,
139,Poland,1985,
140,Portugal,1985,
141,Puerto Rico,1985,
142,Qatar,1985,
143,Romania,1985,
144,Russian Federation,1985,
145,Rwanda,1985,
146,Saint Kitts and Nevis,1985,
147,Saint Lucia,1985,
148,Saint Vincent and Grenadines,1985,
149,Samoa,1985,
150,San Marino,1985,
151,Sao Tome and Principe,1985,
152,Saudi Arabia,1985,
153,Senegal,1985,
154,Serbia,1985,
155,Seychelles,1985,
156,Sierra Leone,1985,
157,Singapore,1985,
158,Slovakia,1985,
159,Slovenia,1985,
160,Solomon Islands,1985,
161,South Africa,1985,
162,South Sudan,1985,
163,Spain,1985,
164,Sri Lanka,1985,
165,Sudan,1985,
166,Suriname,1985,
167,Sweden,1985,
168,Switzerland,1985,
169,Syrian Arab Republic,1985,
170,Tajikistan,1985,
171,Tanzania(UnitedRepublicof),1985,
172,Thailand,1985,
173,TheformerYugoslavRepublicofMacedonia,1985,
174,Timor-Leste,1985,
175,Togo,1985,
176,Tonga,1985,
177,Trinidad and Tobago,1985,
178,Tunisia,1985,
179,Turkey,1985,
180,Turkmenistan,1985,
181,Uganda,1985,
182,Ukraine,1985,
183,United Arab Emirates,1985,
184,United Kingdom,1985,
185,United States,1985,
186,Uruguay,1985,
187,Uzbekistan,1985,
188,Vanuatu,1985,
189,Venezuela(BolivarianRepublicof),1985,
190,Viet Nam,1985,
191,Yemen,1985,
192,Zambia,1985,
193,Zimbabwe,1985,
194,Afghanistan,1986,
195,Albania,1986,
196,Algeria,1986,
197,Andorra,1986,
198,Angola,1986,
199,Antigua and Barbuda,1986,
200,Argentina,1986,
201,Armenia,1986,
202,Aruba,1986,
203,Australia,1986,
204,Austria,1986,
205,Azerbaijan,1986,
206,Bahamas,1986,
207,Bahrain,1986,
208,Bangladesh,1986,
209,Barbados,1986,
210,Belarus,1986,
211,Belgium,1986,
212,Belize,1986,
213,Benin,1986,
214,Bhutan,1986,
215,Bolivia(PlurinationalStateof),1986,
216,BosniaandHerzegovina,1986,
217,Botswana,1986,
218,Brazil,1986,
219,BruneiDarussalam,1986,
220,Bulgaria,1986,
221,BurkinaFaso,1986,
222,Burundi,1986,
223,CaboVerde,1986,
224,Cambodia,1986,
225,Cameroon,1986,
226,Canada,1986,
227,Cabo Verde,1986,
228,CentralAfricanRepublic,1986,
229,Chad,1986,
230,Chile,1986,
231,China,1986,
232,Colombia,1986,
233,Comoros,1986,
234,Congo,1986,
235,Congo(DemocraticRepublicofthe),1986,
236,Costa Rica,1986,
237,Croatia,1986,
238,Cuba,1986,
239,Cyprus,1986,
240,Czech Republic,1986,
241,Côted'Ivoire,1986,
242,Denmark,1986,
243,Djibouti,1986,
244,Dominica,1986,
245,DominicanRepublic,1986,
246,Ecuador,1986,
247,Egypt,1986,
248,El Salvador,1986,
249,EquatorialGuinea,1986,
250,Eritrea,1986,
251,Estonia,1986,
252,Eswatini(Kingdomof),1986,
253,Ethiopia,1986,
254,Fiji,1986,
255,Finland,1986,
256,France,1986,
257,Gabon,1986,
258,Gambia,1986,
259,Georgia,1986,
260,Germany,1986,
261,Ghana,1986,
262,Greece,1986,
263,Grenada,1986,
264,Guatemala,1986,
265,Guinea,1986,
266,Guinea-Bissau,1986,
267,Guyana,1986,
268,Haiti,1986,
269,Honduras,1986,
270,Hong Kong,1986,
271,Hungary,1986,
272,Iceland,1986,
273,India,1986,
274,Indonesia,1986,
275,Iran(IslamicRepublicof),1986,
276,Iraq,1986,
277,Ireland,1986,
278,Israel,1986,
279,Italy,1986,
280,Jamaica,1986,
281,Japan,1986,
282,Jordan,1986,
283,Kazakhstan,1986,
284,Kenya,1986,
285,Kiribati,1986,
286,Republic of Korea,1986,
287,Kuwait,1986,
288,Kyrgyzstan,1986,
289,LaoPeople'sDemocraticRepublic,1986,
290,Latvia,1986,
291,Lebanon,1986,
292,Lesotho,1986,
293,Liberia,1986,
294,Libya,1986,
295,Liechtenstein,1986,
296,Lithuania,1986,
297,Luxembourg,1986,
298,Macau,1986,
299,Madagascar,1986,
300,Malawi,1986,
301,Malaysia,1986,
302,Maldives,1986,
303,Mali,1986,
304,Malta,1986,
305,MarshallIslands,1986,
306,Mauritania,1986,
307,Mauritius,1986,
308,Mexico,1986,
309,Micronesia(FederatedStatesof),1986,
310,Moldova(Republicof),1986,
311,Mongolia,1986,
312,Montenegro,1986,
313,Morocco,1986,
314,Mozambique,1986,
315,Myanmar,1986,
316,Namibia,1986,
317,Nepal,1986,
318,Netherlands,1986,
319,New Zealand,1986,
320,Nicaragua,1986,
321,Niger,1986,
322,Nigeria,1986,
323,Norway,1986,
324,Oman,1986,
325,Pakistan,1986,
326,Palau,1986,
327,Palestine,1986,
328,Panama,1986,
329,PapuaNewGuinea,1986,
330,Paraguay,1986,
331,Peru,1986,
332,Philippines,1986,
333,Poland,1986,
334,Portugal,1986,
335,Puerto Rico,1986,
336,Qatar,1986,
337,Romania,1986,
338,Russian Federation,1986,
339,Rwanda,1986,
340,Saint Kitts and Nevis,1986,
341,Saint Lucia,1986,
342,Saint Vincent and Grenadines,1986,
343,Samoa,1986,
344,San Marino,1986,
345,Sao Tome and Principe,1986,
346,Saudi Arabia,1986,
347,Senegal,1986,
348,Serbia,1986,
349,Seychelles,1986,
350,Sierra Leone,1986,
351,Singapore,1986,
352,Slovakia,1986,
353,Slovenia,1986,
354,Solomon Islands,1986,
355,South Africa,1986,
356,South Sudan,1986,
357,Spain,1986,
358,Sri Lanka,1986,
359,Sudan,1986,
360,Suriname,1986,
361,Sweden,1986,
362,Switzerland,1986,
363,Syrian Arab Republic,1986,
364,Tajikistan,1986,
365,Tanzania(UnitedRepublicof),1986,
366,Thailand,1986,
367,TheformerYugoslavRepublicofMacedonia,1986,
368,Timor-Leste,1986,
369,Togo,1986,
370,Tonga,1986,
371,Trinidad and Tobago,1986,
372,Tunisia,1986,
373,Turkey,1986,
374,Turkmenistan,1986,
375,Uganda,1986,
376,Ukraine,1986,
377,United Arab Emirates,1986,
378,United Kingdom,1986,
379,United States,1986,
380,Uruguay,1986,
381,Uzbekistan,1986,
382,Vanuatu,1986,
383,Venezuela(BolivarianRepublicof),1986,
384,Viet Nam,1986,
385,Yemen,1986,
386,Zambia,1986,
387,Zimbabwe,1986,
388,Afghanistan,1987,
389,Albania,1987,
390,Algeria,1987,
391,Andorra,1987,
392,Angola,1987,
393,Antigua and Barbuda,1987,
394,Argentina,1987,
395,Armenia,1987,
396,Aruba,1987,
397,Australia,1987,
398,Austria,1987,
399,Azerbaijan,1987,
400,Bahamas,1987,
401,Bahrain,1987,
402,Bangladesh,1987,
403,Barbados,1987,
404,Belarus,1987,
405,Belgium,1987,
406,Belize,1987,
407,Benin,1987,
408,Bhutan,1987,
409,Bolivia(PlurinationalStateof),1987,
410,BosniaandHerzegovina,1987,
411,Botswana,1987,
412,Brazil,1987,
413,BruneiDarussalam,1987,
414,Bulgaria,1987,
415,BurkinaFaso,1987,
416,Burundi,1987,
417,CaboVerde,1987,
418,Cambodia,1987,
419,Cameroon,1987,
420,Canada,1987,
421,Cabo Verde,1987,
422,CentralAfricanRepublic,1987,
423,Chad,1987,
424,Chile,1987,
425,China,1987,
426,Colombia,1987,
427,Comoros,1987,
428,Congo,1987,
429,Congo(DemocraticRepublicofthe),1987,
430,Costa Rica,1987,
431,Croatia,1987,
432,Cuba,1987,
433,Cyprus,1987,
434,Czech Republic,1987,
435,Côted'Ivoire,1987,
436,Denmark,1987,
437,Djibouti,1987,
438,Dominica,1987,
439,DominicanRepublic,1987,
440,Ecuador,1987,
441,Egypt,1987,
442,El Salvador,1987,
443,EquatorialGuinea,1987,
444,Eritrea,1987,
445,Estonia,1987,
446,Eswatini(Kingdomof),1987,
447,Ethiopia,1987,
448,Fiji,1987,
449,Finland,1987,
450,France,1987,
451,Gabon,1987,
452,Gambia,1987,
453,Georgia,1987,
454,Germany,1987,
455,Ghana,1987,
456,Greece,1987,
457,Grenada,1987,
458,Guatemala,1987,
459,Guinea,1987,
460,Guinea-Bissau,1987,
461,Guyana,1987,
462,Haiti,1987,
463,Honduras,1987,
464,Hong Kong,1987,
465,Hungary,1987,
466,Iceland,1987,
467,India,1987,
468,Indonesia,1987,
469,Iran(IslamicRepublicof),1987,
470,Iraq,1987,
471,Ireland,1987,
472,Israel,1987,
473,Italy,1987,
474,Jamaica,1987,
475,Japan,1987,
476,Jordan,1987,
477,Kazakhstan,1987,
478,Kenya,1987,
479,Kiribati,1987,
480,Republic of Korea,1987,
481,Kuwait,1987,
482,Kyrgyzstan,1987,
483,LaoPeople'sDemocraticRepublic,1987,
484,Latvia,1987,
485,Lebanon,1987,
486,Lesotho,1987,
487,Liberia,1987,
488,Libya,1987,
489,Liechtenstein,1987,
490,Lithuania,1987,
491,Luxembourg,1987,
492,Macau,1987,
493,Madagascar,1987,
494,Malawi,1987,
495,Malaysia,1987,
496,Maldives,1987,
497,Mali,1987,
498,Malta,1987,
499,MarshallIslands,1987,
500,Mauritania,1987,
501,Mauritius,1987,
502,Mexico,1987,
503,Micronesia(FederatedStatesof),1987,
504,Moldova(Republicof),1987,
505,Mongolia,1987,
506,Montenegro,1987,
507,Morocco,1987,
508,Mozambique,1987,
509,Myanmar,1987,
510,Namibia,1987,
511,Nepal,1987,
512,Netherlands,1987,
513,New Zealand,1987,
514,Nicaragua,1987,
515,Niger,1987,
516,Nigeria,1987,
517,Norway,1987,
518,Oman,1987,
519,Pakistan,1987,
520,Palau,1987,
521,Palestine,1987,
522,Panama,1987,
523,PapuaNewGuinea,1987,
524,Paraguay,1987,
525,Peru,1987,
526,Philippines,1987,
527,Poland,1987,
528,Portugal,1987,
529,Puerto Rico,1987,
530,Qatar,1987,
531,Romania,1987,
532,Russian Federation,1987,
533,Rwanda,1987,
534,Saint Kitts and Nevis,1987,
535,Saint Lucia,1987,
536,Saint Vincent and Grenadines,1987,
537,Samoa,1987,
538,San Marino,1987,
539,Sao Tome and Principe,1987,
540,Saudi Arabia,1987,
541,Senegal,1987,
542,Serbia,1987,
543,Seychelles,1987,
544,Sierra Leone,1987,
545,Singapore,1987,
546,Slovakia,1987,
547,Slovenia,1987,
548,Solomon Islands,1987,
549,South Africa,1987,
550,South Sudan,1987,
551,Spain,1987,
552,Sri Lanka,1987,
553,Sudan,1987,
554,Suriname,1987,
555,Sweden,1987,
556,Switzerland,1987,
557,Syrian Arab Republic,1987,
558,Tajikistan,1987,
559,Tanzania(UnitedRepublicof),1987,
560,Thailand,1987,
561,TheformerYugoslavRepublicofMacedonia,1987,
562,Timor-Leste,1987,
563,Togo,1987,
564,Tonga,1987,
565,Trinidad and Tobago,1987,
566,Tunisia,1987,
567,Turkey,1987,
568,Turkmenistan,1987,
569,Uganda,1987,
570,Ukraine,1987,
571,United Arab Emirates,1987,
572,United Kingdom,1987,
573,United States,1987,
574,Uruguay,1987,
575,Uzbekistan,1987,
576,Vanuatu,1987,
577,Venezuela(BolivarianRepublicof),1987,
578,Viet Nam,1987,
579,Yemen,1987,
580,Zambia,1987,
581,Zimbabwe,1987,
582,Afghanistan,1988,
583,Albania,1988,
584,Algeria,1988,
585,Andorra,1988,
586,Angola,1988,
587,Antigua and Barbuda,1988,
588,Argentina,1988,
589,Armenia,1988,
590,Aruba,1988,
591,Australia,1988,
592,Austria,1988,
593,Azerbaijan,1988,
594,Bahamas,1988,
595,Bahrain,1988,
596,Bangladesh,1988,
597,Barbados,1988,
598,Belarus,1988,
599,Belgium,1988,
600,Belize,1988,
601,Benin,1988,
602,Bhutan,1988,
603,Bolivia(PlurinationalStateof),1988,
604,BosniaandHerzegovina,1988,
605,Botswana,1988,
606,Brazil,1988,
607,BruneiDarussalam,1988,
608,Bulgaria,1988,
609,BurkinaFaso,1988,
610,Burundi,1988,
611,CaboVerde,1988,
612,Cambodia,1988,
613,Cameroon,1988,
614,Canada,1988,
615,Cabo Verde,1988,
616,CentralAfricanRepublic,1988,
617,Chad,1988,
618,Chile,1988,
619,China,1988,
620,Colombia,1988,
621,Comoros,1988,
622,Congo,1988,
623,Congo(DemocraticRepublicofthe),1988,
624,Costa Rica,1988,
625,Croatia,1988,
626,Cuba,1988,
627,Cyprus,1988,
628,Czech Republic,1988,
629,Côted'Ivoire,1988,
630,Denmark,1988,
631,Djibouti,1988,
632,Dominica,1988,
633,DominicanRepublic,1988,
634,Ecuador,1988,
635,Egypt,1988,
636,El Salvador,1988,
637,EquatorialGuinea,1988,
638,Eritrea,1988,
639,Estonia,1988,
640,Eswatini(Kingdomof),1988,
641,Ethiopia,1988,
642,Fiji,1988,
643,Finland,1988,
644,France,1988,
645,Gabon,1988,
646,Gambia,1988,
647,Georgia,1988,
648,Germany,1988,
649,Ghana,1988,
650,Greece,1988,
651,Grenada,1988,
652,Guatemala,1988,
653,Guinea,1988,
654,Guinea-Bissau,1988,
655,Guyana,1988,
656,Haiti,1988,
657,Honduras,1988,
658,Hong Kong,1988,
659,Hungary,1988,
660,Iceland,1988,
661,India,1988,
662,Indonesia,1988,
663,Iran(IslamicRepublicof),1988,
664,Iraq,1988,
665,Ireland,1988,
666,Israel,1988,
667,Italy,1988,
668,Jamaica,1988,
669,Japan,1988,
670,Jordan,1988,
671,Kazakhstan,1988,
672,Kenya,1988,
673,Kiribati,1988,
674,Republic of Korea,1988,
675,Kuwait,1988,
676,Kyrgyzstan,1988,
677,LaoPeople'sDemocraticRepublic,1988,
678,Latvia,1988,
679,Lebanon,1988,
680,Lesotho,1988,
681,Liberia,1988,
682,Libya,1988,
683,Liechtenstein,1988,
684,Lithuania,1988,
685,Luxembourg,1988,
686,Macau,1988,
687,Madagascar,1988,
688,Malawi,1988,
689,Malaysia,1988,
690,Maldives,1988,
691,Mali,1988,
692,Malta,1988,
693,MarshallIslands,1988,
694,Mauritania,1988,
695,Mauritius,1988,
696,Mexico,1988,
697,Micronesia(FederatedStatesof),1988,
698,Moldova(Republicof),1988,
699,Mongolia,1988,
700,Montenegro,1988,
701,Morocco,1988,
702,Mozambique,1988,
703,Myanmar,1988,
704,Namibia,1988,
705,Nepal,1988,
706,Netherlands,1988,
707,New Zealand,1988,
708,Nicaragua,1988,
709,Niger,1988,
710,Nigeria,1988,
711,Norway,1988,
712,Oman,1988,
713,Pakistan,1988,
714,Palau,1988,
715,Palestine,1988,
716,Panama,1988,
717,PapuaNewGuinea,1988,
718,Paraguay,1988,
719,Peru,1988,
720,Philippines,1988,
721,Poland,1988,
722,Portugal,1988,
723,Puerto Rico,1988,
724,Qatar,1988,
725,Romania,1988,
726,Russian Federation,1988,
727,Rwanda,1988,
728,Saint Kitts and Nevis,1988,
729,Saint Lucia,1988,
730,Saint Vincent and Grenadines,1988,
731,Samoa,1988,
732,San Marino,1988,
733,Sao Tome and Principe,1988,
734,Saudi Arabia,1988,
735,Senegal,1988,
736,Serbia,1988,
737,Seychelles,1988,
738,Sierra Leone,1988,
739,Singapore,1988,
740,Slovakia,1988,
741,Slovenia,1988,
742,Solomon Islands,1988,
743,South Africa,1988,
744,South Sudan,1988,
745,Spain,1988,
746,Sri Lanka,1988,
747,Sudan,1988,
748,Suriname,1988,
749,Sweden,1988,
750,Switzerland,1988,
751,Syrian Arab Republic,1988,
752,Tajikistan,1988,
753,Tanzania(UnitedRepublicof),1988,
754,Thailand,1988,
755,TheformerYugoslavRepublicofMacedonia,1988,
756,Timor-Leste,1988,
757,Togo,1988,
758,Tonga,1988,
759,Trinidad and Tobago,1988,
760,Tunisia,1988,
761,Turkey,1988,
762,Turkmenistan,1988,
763,Uganda,1988,
764,Ukraine,1988,
765,United Arab Emirates,1988,
766,United Kingdom,1988,
767,United States,1988,
768,Uruguay,1988,
769,Uzbekistan,1988,
770,Vanuatu,1988,
771,Venezuela(BolivarianRepublicof),1988,
772,Viet Nam,1988,
773,Yemen,1988,
774,Zambia,1988,
775,Zimbabwe,1988,
776,Afghanistan,1989,
777,Albania,1989,
778,Algeria,1989,
779,Andorra,1989,
780,Angola,1989,
781,Antigua and Barbuda,1989,
782,Argentina,1989,
783,Armenia,1989,
784,Aruba,1989,
785,Australia,1989,
786,Austria,1989,
787,Azerbaijan,1989,
788,Bahamas,1989,
789,Bahrain,1989,
790,Bangladesh,1989,
791,Barbados,1989,
792,Belarus,1989,
793,Belgium,1989,
794,Belize,1989,
795,Benin,1989,
796,Bhutan,1989,
797,Bolivia(PlurinationalStateof),1989,
798,BosniaandHerzegovina,1989,
799,Botswana,1989,
800,Brazil,1989,
801,BruneiDarussalam,1989,
802,Bulgaria,1989,
803,BurkinaFaso,1989,
804,Burundi,1989,
805,CaboVerde,1989,
806,Cambodia,1989,
807,Cameroon,1989,
808,Canada,1989,
809,Cabo Verde,1989,
810,CentralAfricanRepublic,1989,
811,Chad,1989,
812,Chile,1989,
813,China,1989,
814,Colombia,1989,
815,Comoros,1989,
816,Congo,1989,
817,Congo(DemocraticRepublicofthe),1989,
818,Costa Rica,1989,
819,Croatia,1989,
820,Cuba,1989,
821,Cyprus,1989,
822,Czech Republic,1989,
823,Côted'Ivoire,1989,
824,Denmark,1989,
825,Djibouti,1989,
826,Dominica,1989,
827,DominicanRepublic,1989,
828,Ecuador,1989,
829,Egypt,1989,
830,El Salvador,1989,
831,EquatorialGuinea,1989,
832,Eritrea,1989,
833,Estonia,1989,
834,Eswatini(Kingdomof),1989,
835,Ethiopia,1989,
836,Fiji,1989,
837,Finland,1989,
838,France,1989,
839,Gabon,1989,
840,Gambia,1989,
841,Georgia,1989,
842,Germany,1989,
843,Ghana,1989,
844,Greece,1989,
845,Grenada,1989,
846,Guatemala,1989,
847,Guinea,1989,
848,Guinea-Bissau,1989,
849,Guyana,1989,
850,Haiti,1989,
851,Honduras,1989,
852,Hong Kong,1989,
853,Hungary,1989,
854,Iceland,1989,
855,India,1989,
856,Indonesia,1989,
857,Iran(IslamicRepublicof),1989,
858,Iraq,1989,
859,Ireland,1989,
860,Israel,1989,
861,Italy,1989,
862,Jamaica,1989,
863,Japan,1989,
864,Jordan,1989,
865,Kazakhstan,1989,
866,Kenya,1989,
867,Kiribati,1989,
868,Republic of Korea,1989,
869,Kuwait,1989,
870,Kyrgyzstan,1989,
871,LaoPeople'sDemocraticRepublic,1989,
872,Latvia,1989,
873,Lebanon,1989,
874,Lesotho,1989,
875,Liberia,1989,
876,Libya,1989,
877,Liechtenstein,1989,
878,Lithuania,1989,
879,Luxembourg,1989,
880,Macau,1989,
881,Madagascar,1989,
882,Malawi,1989,
883,Malaysia,1989,
884,Maldives,1989,
885,Mali,1989,
886,Malta,1989,
887,MarshallIslands,1989,
888,Mauritania,1989,
889,Mauritius,1989,
890,Mexico,1989,
891,Micronesia(FederatedStatesof),1989,
892,Moldova(Republicof),1989,
893,Mongolia,1989,
894,Montenegro,1989,
895,Morocco,1989,
896,Mozambique,1989,
897,Myanmar,1989,
898,Namibia,1989,
899,Nepal,1989,
900,Netherlands,1989,
901,New Zealand,1989,
902,Nicaragua,1989,
903,Niger,1989,
904,Nigeria,1989,
905,Norway,1989,
906,Oman,1989,
907,Pakistan,1989,
908,Palau,1989,
909,Palestine,1989,
910,Panama,1989,
911,PapuaNewGuinea,1989,
912,Paraguay,1989,
913,Peru,1989,
914,Philippines,1989,
915,Poland,1989,
916,Portugal,1989,
917,Puerto Rico,1989,
918,Qatar,1989,
919,Romania,1989,
920,Russian Federation,1989,
